"list_name","name","label","image","cf"
"g_n_divisions","2154_6257","Udagama","","Ganga Ihala Korale"
"g_n_divisions","2154_6479","Ethgala West","","Ganga Ihala Korale"
"g_n_divisions","2154_6697","Ethgala  East","","Ganga Ihala Korale"
"g_n_divisions","2154_6909","Sinhapura","","Ganga Ihala Korale"
"g_n_divisions","2154_7115","Ulapane South","","Ganga Ihala Korale"
"g_n_divisions","2154_7317","Pitakanda","","Ganga Ihala Korale"
"g_n_divisions","2154_7512","Udahenthenna","","Ganga Ihala Korale"
"g_n_divisions","2154_7698","Rakshawa","","Ganga Ihala Korale"
"g_n_divisions","2154_7877","Miyanagolla","","Ganga Ihala Korale"
"g_n_divisions","2154_860","Galpaya","","Ganga Ihala Korale"
"g_n_divisions","2157_1158","Dandubediruppa","","Pasbage Korale"
"g_n_divisions","2157_1448","Penithuduwa","","Pasbage Korale"
"g_n_divisions","2157_1737","Pahala Rambukpitiya","","Pasbage Korale"
"g_n_divisions","2157_2025","Uda Rambukpitiya","","Pasbage Korale"
"g_n_divisions","2157_2313","Balanthota North","","Pasbage Korale"
"g_n_divisions","2157_2600","Weligampola","","Pasbage Korale"
"g_n_divisions","2157_284","Pallegama","","Pasbage Korale"
"g_n_divisions","2157_2884","Karahandungala","","Pasbage Korale"
"g_n_divisions","2157_3164","Nawalapitiya South","","Pasbage Korale"
"g_n_divisions","2157_3444","Nawalapitiya North","","Pasbage Korale"
"g_n_divisions","2157_3720","Nawalapitiya West","","Pasbage Korale"
"g_n_divisions","2157_3994","Nawalapitiya East","","Pasbage Korale"
"g_n_divisions","2157_4265","Imbulpitiya","","Pasbage Korale"
"g_n_divisions","2157_4531","Greenwood","","Pasbage Korale"
"g_n_divisions","2157_4793","Bawwagama","","Pasbage Korale"
"g_n_divisions","2157_5048","Kendopitiya","","Pasbage Korale"
"g_n_divisions","2157_5298","Aluthgama","","Pasbage Korale"
"g_n_divisions","2157_5543","Balanthota South","","Pasbage Korale"
"g_n_divisions","2157_578","Warakawa","","Pasbage Korale"
"g_n_divisions","2157_5814","Dekinda","","Pasbage Korale"
"g_n_divisions","2157_6041","Mapakanda North","","Pasbage Korale"
"g_n_divisions","2157_6264","Inguruoya North","","Pasbage Korale"
"g_n_divisions","2157_6486","Kadiyanlena","","Pasbage Korale"
"g_n_divisions","2157_6704","Westhole","","Pasbage Korale"
"g_n_divisions","2157_6916","Inguruoya South","","Pasbage Korale"
"g_n_divisions","2157_7122","Mapakanda South","","Pasbage Korale"
"g_n_divisions","2157_7324","Wewegama","","Pasbage Korale"
"g_n_divisions","2157_7519","Hydree","","Pasbage Korale"
"g_n_divisions","2157_868","Weligodawatta","","Pasbage Korale"
"g_n_divisions","2203_10067","Medabedda South","","Galewela"
"g_n_divisions","2203_10149","Wahakotte","","Galewela"
"g_n_divisions","2203_10226","Galgodayaya","","Galewela"
"g_n_divisions","2203_10300","Palapathwala","","Galewela"
"g_n_divisions","2203_10369","Dembawa","","Galewela"
"g_n_divisions","2203_10437","Elamalpotha","","Galewela"
"g_n_divisions","2203_10496","Yatiwehera","","Galewela"
"g_n_divisions","2203_10554","Lenawala","","Galewela"
"g_n_divisions","2203_10608","Hewanwela","","Galewela"
"g_n_divisions","2203_10660","Wegodapola","","Galewela"
"g_n_divisions","2203_10707","Kendangamuwa","","Galewela"
"g_n_divisions","2203_10753","Madipola","","Galewela"
"g_n_divisions","2203_1138","Ibbankatuwa","","Galewela"
"g_n_divisions","2203_1428","Thalakiriyagama","","Galewela"
"g_n_divisions","2203_1717","Thennakonpura","","Galewela"
"g_n_divisions","2203_2005","Dandubendiruppa","","Galewela"
"g_n_divisions","2203_2293","Dewahoowa Colony 1","","Galewela"
"g_n_divisions","2203_2580","Bulanawewa","","Galewela"
"g_n_divisions","2203_264","Wetakoluwewa","","Galewela"
"g_n_divisions","2203_2864","Pahala Diggala","","Galewela"
"g_n_divisions","2203_3144","Meewalapathaha","","Galewela"
"g_n_divisions","2203_3424","Pahala Wewa","","Galewela"
"g_n_divisions","2203_3700","Yatigalpotta","","Galewela"
"g_n_divisions","2203_3974","Kumbukgolla","","Galewela"
"g_n_divisions","2203_4246","Kosgahahinna","","Galewela"
"g_n_divisions","2203_4512","Ralalerotawewa","","Galewela"
"g_n_divisions","2203_4774","Moragolla","","Galewela"
"g_n_divisions","2203_5029","Pibidunugama","","Galewela"
"g_n_divisions","2203_5279","Aluthwewa","","Galewela"
"g_n_divisions","2203_5524","Bambaragaswewa","","Galewela"
"g_n_divisions","2203_558","Dewahoowa Colony 2","","Galewela"
"g_n_divisions","2203_5795","Beliyakanda","","Galewela"
"g_n_divisions","2203_6022","Silwathgama","","Galewela"
"g_n_divisions","2203_6245","Walaswewa","","Galewela"
"g_n_divisions","2203_6467","Galapamula","","Galewela"
"g_n_divisions","2203_6685","Damunumulla","","Galewela"
"g_n_divisions","2203_6897","Pattiwela","","Galewela"
"g_n_divisions","2203_7103","Nilagama","","Galewela"
"g_n_divisions","2203_7305","Hombawa","","Galewela"
"g_n_divisions","2203_7500","Palu Hombawa","","Galewela"
"g_n_divisions","2203_7687","Dambawatawana","","Galewela"
"g_n_divisions","2203_7866","Puwakpitiya","","Galewela"
"g_n_divisions","2203_8039","Weragalawatta","","Galewela"
"g_n_divisions","2203_8208","Nabadagahawatta","","Galewela"
"g_n_divisions","2203_8373","Galewela Town","","Galewela"
"g_n_divisions","2203_848","Makulugaswewa","","Galewela"
"g_n_divisions","2203_8533","Pathkolagolla","","Galewela"
"g_n_divisions","2203_8685","Kospotha","","Galewela"
"g_n_divisions","2203_8831","Ranwediyawa","","Galewela"
"g_n_divisions","2203_8973","Pahala Bambawa","","Galewela"
"g_n_divisions","2203_9110","Danduyaya","","Galewela"
"g_n_divisions","2203_9241","Dambagolla","","Galewela"
"g_n_divisions","2203_9363","Ihala Bambawa","","Galewela"
"g_n_divisions","2203_9479","Siyambalagahawela","","Galewela"
"g_n_divisions","2203_9589","Pihilyaya","","Galewela"
"g_n_divisions","2203_9695","Medabedda North","","Galewela"
"g_n_divisions","2203_9795","Divulgaskotuwa","","Galewela"
"g_n_divisions","2203_9890","Hathadukkuwa","","Galewela"
"g_n_divisions","2203_9980","Beligamuwa","","Galewela"
"g_n_divisions","2206_10066","Wavulambe","","Dambulla"
"g_n_divisions","2206_10148","Embulambe","","Dambulla"
"g_n_divisions","2206_10225","Puwak Attawala","","Dambulla"
"g_n_divisions","2206_10299","Kalundewa Paranagama","","Dambulla"
"g_n_divisions","2206_10368","Walgamwewa","","Dambulla"
"g_n_divisions","2206_10436","Kiralessa","","Dambulla"
"g_n_divisions","2206_10495","Pannampitiya","","Dambulla"
"g_n_divisions","2206_10553","Welamitiyawa","","Dambulla"
"g_n_divisions","2206_10607","Etha Bandiwewa","","Dambulla"
"g_n_divisions","2206_10659","Lenadora North","","Dambulla"
"g_n_divisions","2206_10706","Lenadora South","","Dambulla"
"g_n_divisions","2206_10752","Nayakumbura","","Dambulla"
"g_n_divisions","2206_1137","Pidurangala","","Dambulla"
"g_n_divisions","2206_1427","Thalkote","","Dambulla"
"g_n_divisions","2206_1716","Digampathaha","","Dambulla"
"g_n_divisions","2206_2004","Inamaluwa","","Dambulla"
"g_n_divisions","2206_2292","Nagalawewa","","Dambulla"
"g_n_divisions","2206_2579","Pothana","","Dambulla"
"g_n_divisions","2206_263","Siyambala Wewa","","Dambulla"
"g_n_divisions","2206_2863","Kimbissa","","Dambulla"
"g_n_divisions","2206_3143","Egodawewa","","Dambulla"
"g_n_divisions","2206_3423","Palutawa","","Dambulla"
"g_n_divisions","2206_3699","Sigiriya","","Dambulla"
"g_n_divisions","2206_3973","Mailattawa","","Dambulla"
"g_n_divisions","2206_4245","Pol Attawa","","Dambulla"
"g_n_divisions","2206_4511","Nikawatawana","","Dambulla"
"g_n_divisions","2206_4773","Kumbukkandanwala","","Dambulla"
"g_n_divisions","2206_5028","Bellanneoya","","Dambulla"
"g_n_divisions","2206_5278","Rathmalkatuwa","","Dambulla"
"g_n_divisions","2206_5523","Welihena","","Dambulla"
"g_n_divisions","2206_557","Avudangawa","","Dambulla"
"g_n_divisions","2206_5794","Etawarahena","","Dambulla"
"g_n_divisions","2206_6021","Pallegama","","Dambulla"
"g_n_divisions","2206_6244","Bulagala","","Dambulla"
"g_n_divisions","2206_6466","Pelvehera","","Dambulla"
"g_n_divisions","2206_6684","Kandalama","","Dambulla"
"g_n_divisions","2206_6896","Pahala Erevula","","Dambulla"
"g_n_divisions","2206_7102","Ihala Ereula","","Dambulla"
"g_n_divisions","2206_7304","Welangolla","","Dambulla"
"g_n_divisions","2206_7499","Wewala Wewa","","Dambulla"
"g_n_divisions","2206_7686","Yakkuragala North","","Dambulla"
"g_n_divisions","2206_7865","Vilhatha","","Dambulla"
"g_n_divisions","2206_8038","Athuparayaya","","Dambulla"
"g_n_divisions","2206_8207","Pahala Wewa","","Dambulla"
"g_n_divisions","2206_8372","Dambulla Town","","Dambulla"
"g_n_divisions","2206_847","Gedigaswalana","","Dambulla"
"g_n_divisions","2206_8532","Dambulugama","","Dambulla"
"g_n_divisions","2206_8684","Haluapullana Wewa","","Dambulla"
"g_n_divisions","2206_8830","Pohoranwewa","","Dambulla"
"g_n_divisions","2206_8972","Yapagama","","Dambulla"
"g_n_divisions","2206_9109","Rathmalgaha Ela","","Dambulla"
"g_n_divisions","2206_9240","Yakkuragala South","","Dambulla"
"g_n_divisions","2206_9362","Kalundewa Aluthgama","","Dambulla"
"g_n_divisions","2206_9478","Angunawel Pelessa","","Dambulla"
"g_n_divisions","2206_9588","Kalogaha Ela","","Dambulla"
"g_n_divisions","2206_9694","Thittawelgolla","","Dambulla"
"g_n_divisions","2206_9794","Moragollewa","","Dambulla"
"g_n_divisions","2206_9889","Kapuwatta","","Dambulla"
"g_n_divisions","2206_9979","Kiralagolla","","Dambulla"
"g_n_divisions","2209_10069","Opalgala","","Naula"
"g_n_divisions","2209_10151","Ambana","","Naula"
"g_n_divisions","2209_10228","Moragolla","","Naula"
"g_n_divisions","2209_10302","Galboda","","Naula"
"g_n_divisions","2209_10371","Kambarawa","","Naula"
"g_n_divisions","2209_1141","Haduwa","","Naula"
"g_n_divisions","2209_1431","Bambaragahawatta","","Naula"
"g_n_divisions","2209_1720","Dambagolla","","Naula"
"g_n_divisions","2209_2008","Helambagahawatta","","Naula"
"g_n_divisions","2209_2296","Pubbiliya","","Naula"
"g_n_divisions","2209_2583","Thalagoda","","Naula"
"g_n_divisions","2209_267","Ussattawa","","Naula"
"g_n_divisions","2209_2867","Maragamuwa","","Naula"
"g_n_divisions","2209_3147","Haduwela","","Naula"
"g_n_divisions","2209_3427","Dodamattawela","","Naula"
"g_n_divisions","2209_3703","Karavilahena","","Naula"
"g_n_divisions","2209_3977","Bobella","","Naula"
"g_n_divisions","2209_4249","Bibila","","Naula"
"g_n_divisions","2209_4515","Murutholuwa","","Naula"
"g_n_divisions","2209_4777","Mailpitiya","","Naula"
"g_n_divisions","2209_5032","Wawattawa","","Naula"
"g_n_divisions","2209_5282","Penalaboda","","Naula"
"g_n_divisions","2209_5527","Naula","","Naula"
"g_n_divisions","2209_561","Nikula","","Naula"
"g_n_divisions","2209_5798","Meegaha Ela","","Naula"
"g_n_divisions","2209_6025","Bowathenna Watta","","Naula"
"g_n_divisions","2209_6248","Koombiyangahaela","","Naula"
"g_n_divisions","2209_6470","Millagahamula Thenna","","Naula"
"g_n_divisions","2209_6688","Medapihilla","","Naula"
"g_n_divisions","2209_6900","Kadawatha","","Naula"
"g_n_divisions","2209_7106","Galporugolla","","Naula"
"g_n_divisions","2209_7308","Elagamuwa","","Naula"
"g_n_divisions","2209_7503","Kongahawela","","Naula"
"g_n_divisions","2209_7690","Rajawela","","Naula"
"g_n_divisions","2209_7869","Gan Imayaya","","Naula"
"g_n_divisions","2209_8042","Moragahamada","","Naula"
"g_n_divisions","2209_8211","Pilihudugolla Pahalagama","","Naula"
"g_n_divisions","2209_8376","Pilihudugolla Ihalagama","","Naula"
"g_n_divisions","2209_851","Serudandapola","","Naula"
"g_n_divisions","2209_8536","Arangala","","Naula"
"g_n_divisions","2209_8688","Habaragahamada","","Naula"
"g_n_divisions","2209_8834","Elhena","","Naula"
"g_n_divisions","2209_8975","Diyankaduwa","","Naula"
"g_n_divisions","2209_9112","Alugolla","","Naula"
"g_n_divisions","2209_9243","Nalanda","","Naula"
"g_n_divisions","2209_9365","Wambatuyaya","","Naula"
"g_n_divisions","2209_9481","Meegolla","","Naula"
"g_n_divisions","2209_9591","Ududeniya","","Naula"
"g_n_divisions","2209_9697","Hapugasyaya","","Naula"
"g_n_divisions","2209_9797","Lihinipitiya","","Naula"
"g_n_divisions","2209_9892","Senagama","","Naula"
"g_n_divisions","2209_9982","Andawala","","Naula"
"g_n_divisions","2212_1142","Demada Oya","","Pallepola"
"g_n_divisions","2212_1432","Mananwatta","","Pallepola"
"g_n_divisions","2212_1721","Nilannoruwa","","Pallepola"
"g_n_divisions","2212_2009","Thalakiriyawa","","Pallepola"
"g_n_divisions","2212_2297","Kirioruwa","","Pallepola"
"g_n_divisions","2212_2584","Kosgolla","","Pallepola"
"g_n_divisions","2212_268","Janakagama","","Pallepola"
"g_n_divisions","2212_2868","Nagahapola","","Pallepola"
"g_n_divisions","2212_3148","Bomeruwa","","Pallepola"
"g_n_divisions","2212_3428","Kobbevehera","","Pallepola"
"g_n_divisions","2212_3704","Millawana Pahalagama","","Pallepola"
"g_n_divisions","2212_3978","Millawana Medagama","","Pallepola"
"g_n_divisions","2212_4250","Kandewatta","","Pallepola"
"g_n_divisions","2212_4516","Mahayayawatta","","Pallepola"
"g_n_divisions","2212_4778","Medalanda","","Pallepola"
"g_n_divisions","2212_5033","Walmoruwa","","Pallepola"
"g_n_divisions","2212_5283","Moragaspitiya","","Pallepola"
"g_n_divisions","2212_5528","Akuramboda","","Pallepola"
"g_n_divisions","2212_562","Nilannoruwa Colony","","Pallepola"
"g_n_divisions","2212_5799","Dewarammulla","","Pallepola"
"g_n_divisions","2212_6026","Millawana Ihalagama","","Pallepola"
"g_n_divisions","2212_6249","Ambokka","","Pallepola"
"g_n_divisions","2212_6471","Maningamuwa West","","Pallepola"
"g_n_divisions","2212_6689","Maningamuwa East","","Pallepola"
"g_n_divisions","2212_6901","Koswatta","","Pallepola"
"g_n_divisions","2212_7107","Ekamuthugama","","Pallepola"
"g_n_divisions","2212_7309","Ambokudena","","Pallepola"
"g_n_divisions","2212_7504","Koholanwela","","Pallepola"
"g_n_divisions","2212_7691","Udurampelessa","","Pallepola"
"g_n_divisions","2212_7870","Ehelepola","","Pallepola"
"g_n_divisions","2212_8043","Pallepola North","","Pallepola"
"g_n_divisions","2212_8212","Monaravila","","Pallepola"
"g_n_divisions","2212_8377","Galahitiyagama","","Pallepola"
"g_n_divisions","2212_852","Aluthgama","","Pallepola"
"g_n_divisions","2212_8537","Rusigama Ihalagama","","Pallepola"
"g_n_divisions","2212_8689","Rusigama Pahalagama","","Pallepola"
"g_n_divisions","2212_8835","Pallepola South","","Pallepola"
"g_n_divisions","2212_8976","Kinigama","","Pallepola"
"g_n_divisions","2212_9113","Paldeniya","","Pallepola"
"g_n_divisions","2212_9244","Dodamgasyaya","","Pallepola"
"g_n_divisions","2212_9366","Ariyagama","","Pallepola"
"g_n_divisions","2212_9482","Polwatta","","Pallepola"
"g_n_divisions","2212_9592","Thembilideniya North","","Pallepola"
"g_n_divisions","2212_9698","Dimbulgamuwa","","Pallepola"
"g_n_divisions","2215_10072","Asgiri Dorakumbura","","Yatawatta"
"g_n_divisions","2215_10154","Asgiri Dorakumbura East","","Yatawatta"
"g_n_divisions","2215_10231","Polwatta","","Yatawatta"
"g_n_divisions","2215_10305","Dullewa","","Yatawatta"
"g_n_divisions","2215_10374","Dullewa East","","Yatawatta"
"g_n_divisions","2215_10440","Thalgahagoda","","Yatawatta"
"g_n_divisions","2215_10499","Daluwela","","Yatawatta"
"g_n_divisions","2215_10556","Ethipola","","Yatawatta"
"g_n_divisions","2215_10610","Etipola West","","Yatawatta"
"g_n_divisions","2215_1146","Thembilideniya","","Yatawatta"
"g_n_divisions","2215_1436","Matale North","","Yatawatta"
"g_n_divisions","2215_1725","Kavudupelella","","Yatawatta"
"g_n_divisions","2215_2013","Mahawela","","Yatawatta"
"g_n_divisions","2215_2301","Mahawela West","","Yatawatta"
"g_n_divisions","2215_2588","Delgolla","","Yatawatta"
"g_n_divisions","2215_272","Udagama West","","Yatawatta"
"g_n_divisions","2215_2872","Galagama","","Yatawatta"
"g_n_divisions","2215_3152","Nagolla","","Yatawatta"
"g_n_divisions","2215_3432","Udagama","","Yatawatta"
"g_n_divisions","2215_3708","Urulewatta","","Yatawatta"
"g_n_divisions","2215_3982","Yatawatta","","Yatawatta"
"g_n_divisions","2215_4254","Mediyapola","","Yatawatta"
"g_n_divisions","2215_4520","Nikagolla","","Yatawatta"
"g_n_divisions","2215_4782","Nikagolla North","","Yatawatta"
"g_n_divisions","2215_5037","Dikkumbura West","","Yatawatta"
"g_n_divisions","2215_5287","Rathalawewa","","Yatawatta"
"g_n_divisions","2215_5532","Dikkumbura","","Yatawatta"
"g_n_divisions","2215_566","Selagama","","Yatawatta"
"g_n_divisions","2215_5803","Wattegedara","","Yatawatta"
"g_n_divisions","2215_6030","Galaliyadda","","Yatawatta"
"g_n_divisions","2215_6253","Muruthawatta","","Yatawatta"
"g_n_divisions","2215_6475","Deevilla North","","Yatawatta"
"g_n_divisions","2215_6693","Deevilla","","Yatawatta"
"g_n_divisions","2215_6905","Dangan Place","","Yatawatta"
"g_n_divisions","2215_7111","Alokagama","","Yatawatta"
"g_n_divisions","2215_7313","Walpola","","Yatawatta"
"g_n_divisions","2215_7508","Maligathenna","","Yatawatta"
"g_n_divisions","2215_7695","Aluthwatta","","Yatawatta"
"g_n_divisions","2215_7874","Ambanpola","","Yatawatta"
"g_n_divisions","2215_8047","Lakshahena","","Yatawatta"
"g_n_divisions","2215_8216","Deevilla South","","Yatawatta"
"g_n_divisions","2215_8381","Gammulla","","Yatawatta"
"g_n_divisions","2215_8541","Mottuwela","","Yatawatta"
"g_n_divisions","2215_856","Selagama East","","Yatawatta"
"g_n_divisions","2215_8693","Idamgama","","Yatawatta"
"g_n_divisions","2215_8839","Udasgiriya","","Yatawatta"
"g_n_divisions","2215_8980","Ethipallawala","","Yatawatta"
"g_n_divisions","2215_9117","Aluthgama North","","Yatawatta"
"g_n_divisions","2215_9247","Aluthgama","","Yatawatta"
"g_n_divisions","2215_9369","Pamunuwa","","Yatawatta"
"g_n_divisions","2215_9485","Walawela","","Yatawatta"
"g_n_divisions","2215_9595","Unaweruwa","","Yatawatta"
"g_n_divisions","2215_9701","Madadeniya","","Yatawatta"
"g_n_divisions","2215_9800","Mathalapitiya","","Yatawatta"
"g_n_divisions","2215_9895","Mathalapitiya South","","Yatawatta"
"g_n_divisions","2215_9985","Rathninda","","Yatawatta"
"g_n_divisions","2218_10068","Pandivita","","Matale"
"g_n_divisions","2218_10150","Pandivita Welagama","","Matale"
"g_n_divisions","2218_10227","Kotuwegedara North","","Matale"
"g_n_divisions","2218_10301","Koombiyangoda","","Matale"
"g_n_divisions","2218_10370","Kotuwegedara South","","Matale"
"g_n_divisions","2218_1140","Madawala","","Matale"
"g_n_divisions","2218_1430","Rajjammana","","Matale"
"g_n_divisions","2218_1719","Moragahamada","","Matale"
"g_n_divisions","2218_2007","Hathamunagala","","Matale"
"g_n_divisions","2218_2295","Ankanda","","Matale"
"g_n_divisions","2218_2582","Puwakpitiya","","Matale"
"g_n_divisions","2218_266","Narangamuwa","","Matale"
"g_n_divisions","2218_2866","Walliwela","","Matale"
"g_n_divisions","2218_3146","Galwadukumbura","","Matale"
"g_n_divisions","2218_3426","Dombawela","","Matale"
"g_n_divisions","2218_3702","Kawatayamuna","","Matale"
"g_n_divisions","2218_3976","Eriyagolla","","Matale"
"g_n_divisions","2218_4248","Imbulandanda","","Matale"
"g_n_divisions","2218_4514","Golahenwatta","","Matale"
"g_n_divisions","2218_4776","Parana Dombawela","","Matale"
"g_n_divisions","2218_5031","Ellepola","","Matale"
"g_n_divisions","2218_5281","Palapathwala","","Matale"
"g_n_divisions","2218_5526","Kottagoda","","Matale"
"g_n_divisions","2218_560","Madawala Ulpatha","","Matale"
"g_n_divisions","2218_5797","Owala Polwatta","","Matale"
"g_n_divisions","2218_6024","Makulgaharuppa","","Matale"
"g_n_divisions","2218_6247","Udugama","","Matale"
"g_n_divisions","2218_6469","Kirigalpotta","","Matale"
"g_n_divisions","2218_6687","Dunkalawatta","","Matale"
"g_n_divisions","2218_6899","Dorakumbura","","Matale"
"g_n_divisions","2218_7105","Beridewala","","Matale"
"g_n_divisions","2218_7307","Aluvihare","","Matale"
"g_n_divisions","2218_7502","Dikkiriya","","Matale"
"g_n_divisions","2218_7689","Parawatta","","Matale"
"g_n_divisions","2218_7868","Kaludewala","","Matale"
"g_n_divisions","2218_8041","Mandandawela","","Matale"
"g_n_divisions","2218_8210","Bogahakotuwa","","Matale"
"g_n_divisions","2218_8375","Harasgama","","Matale"
"g_n_divisions","2218_850","Thalagasyaya","","Matale"
"g_n_divisions","2218_8535","Kandegedara","","Matale"
"g_n_divisions","2218_8687","Malwatta","","Matale"
"g_n_divisions","2218_8833","Vihara Road","","Matale"
"g_n_divisions","2218_8974","Muslim Town","","Matale"
"g_n_divisions","2218_9111","Oya Pahala","","Matale"
"g_n_divisions","2218_9242","Gongawela","","Matale"
"g_n_divisions","2218_9364","Sinhala Town","","Matale"
"g_n_divisions","2218_9480","Dodamdeniya","","Matale"
"g_n_divisions","2218_9590","Hulangamuwa South","","Matale"
"g_n_divisions","2218_9696","Hulangamuwa North","","Matale"
"g_n_divisions","2218_9796","Diyabubula","","Matale"
"g_n_divisions","2218_9891","Maligathenna","","Matale"
"g_n_divisions","2218_9981","Nagolla","","Matale"
"g_n_divisions","2221_1136","Naguliyadda","","Ambanganga Korale"
"g_n_divisions","2221_1426","Kosgolla","","Ambanganga Korale"
"g_n_divisions","2221_1715","Imbulgolla","","Ambanganga Korale"
"g_n_divisions","2221_2003","Ranmuthugama","","Ambanganga Korale"
"g_n_divisions","2221_2291","Raithalawa","","Ambanganga Korale"
"g_n_divisions","2221_2578","Thibbatukanatha","","Ambanganga Korale"
"g_n_divisions","2221_262","Kumbaloluwa","","Ambanganga Korale"
"g_n_divisions","2221_2862","Palle Eswedduma","","Ambanganga Korale"
"g_n_divisions","2221_3142","Pallethenna","","Ambanganga Korale"
"g_n_divisions","2221_3422","Pussella","","Ambanganga Korale"
"g_n_divisions","2221_3698","Sirangahawatta","","Ambanganga Korale"
"g_n_divisions","2221_3972","Kavudagammana","","Ambanganga Korale"
"g_n_divisions","2221_4244","Narangolla","","Ambanganga Korale"
"g_n_divisions","2221_4510","Hunukete","","Ambanganga Korale"
"g_n_divisions","2221_4772","Metihakka","","Ambanganga Korale"
"g_n_divisions","2221_5027","Aluthwela","","Ambanganga Korale"
"g_n_divisions","2221_5277","Cloda","","Ambanganga Korale"
"g_n_divisions","2221_5522","Gurubebila","","Ambanganga Korale"
"g_n_divisions","2221_556","Gammaduwa","","Ambanganga Korale"
"g_n_divisions","2221_846","Kalugalthenna","","Ambanganga Korale"
"g_n_divisions","2224_1139","Kaluganga","","Laggala-Pallegama"
"g_n_divisions","2224_1429","Akarahediya","","Laggala-Pallegama"
"g_n_divisions","2224_1718","Hattota Amuna","","Laggala-Pallegama"
"g_n_divisions","2224_2006","Dasgiriya","","Laggala-Pallegama"
"g_n_divisions","2224_2294","Morathenna","","Laggala-Pallegama"
"g_n_divisions","2224_2581","Wellewala","","Laggala-Pallegama"
"g_n_divisions","2224_265","Maoya","","Laggala-Pallegama"
"g_n_divisions","2224_2865","Weliwaranagolla","","Laggala-Pallegama"
"g_n_divisions","2224_3145","Leloya","","Laggala-Pallegama"
"g_n_divisions","2224_3425","Pottatawela","","Laggala-Pallegama"
"g_n_divisions","2224_3701","Dammanthenna","","Laggala-Pallegama"
"g_n_divisions","2224_3975","Gangalapuwakpitiya","","Laggala-Pallegama"
"g_n_divisions","2224_4247","Divulgas Pathana","","Laggala-Pallegama"
"g_n_divisions","2224_4513","Pitawala","","Laggala-Pallegama"
"g_n_divisions","2224_4775","Kahagala","","Laggala-Pallegama"
"g_n_divisions","2224_5030","Ilukkumbura","","Laggala-Pallegama"
"g_n_divisions","2224_5280","Mahalakotuwa","","Laggala-Pallegama"
"g_n_divisions","2224_5525","Ganga Henwala","","Laggala-Pallegama"
"g_n_divisions","2224_559","Kandepitawela","","Laggala-Pallegama"
"g_n_divisions","2224_5796","Karandamulla","","Laggala-Pallegama"
"g_n_divisions","2224_6023","Gonawala","","Laggala-Pallegama"
"g_n_divisions","2224_6246","Laggala Pallegama","","Laggala-Pallegama"
"g_n_divisions","2224_6468","Miniranketiya","","Laggala-Pallegama"
"g_n_divisions","2224_6686","Rawanagama","","Laggala-Pallegama"
"g_n_divisions","2224_6898","Galgedawala","","Laggala-Pallegama"
"g_n_divisions","2224_7104","Guruwela","","Laggala-Pallegama"
"g_n_divisions","2224_7306","Kivulawadiya","","Laggala-Pallegama"
"g_n_divisions","2224_7501","Halminiya","","Laggala-Pallegama"
"g_n_divisions","2224_7688","Imaduwa","","Laggala-Pallegama"
"g_n_divisions","2224_7867","Rambukoluwa","","Laggala-Pallegama"
"g_n_divisions","2224_8040","Meda Ela","","Laggala-Pallegama"
"g_n_divisions","2224_8209","Rathninda","","Laggala-Pallegama"
"g_n_divisions","2224_8374","Etanwala","","Laggala-Pallegama"
"g_n_divisions","2224_849","Dewaladeniya","","Laggala-Pallegama"
"g_n_divisions","2224_8534","Ranamuregama","","Laggala-Pallegama"
"g_n_divisions","2224_8686","Narangamuwa","","Laggala-Pallegama"
"g_n_divisions","2224_8832","Lakegala","","Laggala-Pallegama"
"g_n_divisions","2227_1145","Rattotayaya","","Wilgamuwa"
"g_n_divisions","2227_1435","Dunuvilapitiya","","Wilgamuwa"
"g_n_divisions","2227_1724","Medakanda","","Wilgamuwa"
"g_n_divisions","2227_2012","Aliwanguwa","","Wilgamuwa"
"g_n_divisions","2227_2300","Viharagama","","Wilgamuwa"
"g_n_divisions","2227_2587","Handungamuwa","","Wilgamuwa"
"g_n_divisions","2227_271","Kumbukoya","","Wilgamuwa"
"g_n_divisions","2227_2871","Topwalapitiya","","Wilgamuwa"
"g_n_divisions","2227_3151","Gemburuoya","","Wilgamuwa"
"g_n_divisions","2227_3431","Kumbukandana","","Wilgamuwa"
"g_n_divisions","2227_3707","Lediyangala","","Wilgamuwa"
"g_n_divisions","2227_3981","Karawgahawewa","","Wilgamuwa"
"g_n_divisions","2227_4253","Radunnewewa","","Wilgamuwa"
"g_n_divisions","2227_4519","Maraka","","Wilgamuwa"
"g_n_divisions","2227_4781","Malgammana","","Wilgamuwa"
"g_n_divisions","2227_5036","Bogahawewa","","Wilgamuwa"
"g_n_divisions","2227_5286","Aliyawala","","Wilgamuwa"
"g_n_divisions","2227_5531","Veheragala","","Wilgamuwa"
"g_n_divisions","2227_565","Thunhiriyawewa","","Wilgamuwa"
"g_n_divisions","2227_5802","Himbiliyakada","","Wilgamuwa"
"g_n_divisions","2227_6029","Hettipola","","Wilgamuwa"
"g_n_divisions","2227_6252","Naminioya","","Wilgamuwa"
"g_n_divisions","2227_6474","Dewagiriya","","Wilgamuwa"
"g_n_divisions","2227_6692","Piduruella","","Wilgamuwa"
"g_n_divisions","2227_6904","Guruwelayaya","","Wilgamuwa"
"g_n_divisions","2227_7110","Naminigama","","Wilgamuwa"
"g_n_divisions","2227_7312","Perakanatta","","Wilgamuwa"
"g_n_divisions","2227_7507","Wilgamuwa","","Wilgamuwa"
